Usage,Image name,predominant_emotion_index
Training,fer0006304.png,0
Training,fer0006306.png,0
Training,fer0006308.png,3
Training,fer0006309.png,1
Training,fer0006311.png,3
Training,fer0006312.png,0
Training,fer0006314.png,1
Training,fer0006315.png,2
Training,fer0006317.png,3
Training,fer0006318.png,4
Training,fer0006319.png,3
Training,fer0006320.png,1
Training,fer0006321.png,1
Training,fer0006322.png,0
Training,fer0006325.png,1
Training,fer0006326.png,4
Training,fer0006327.png,0
Training,fer0006328.png,3
Training,fer0006330.png,0
Training,fer0006333.png,0
Training,fer0006334.png,4
Training,fer0006336.png,1
Training,fer0006340.png,0
Training,fer0006342.png,0
Training,fer0006343.png,4
Training,fer0006344.png,2
Training,fer0006346.png,2
Training,fer0006347.png,2
Training,fer0006348.png,2
Training,fer0006351.png,4
Training,fer0006353.png,2
Training,fer0006354.png,1
Training,fer0006358.png,4
Training,fer0006359.png,1
Training,fer0006360.png,4
Training,fer0006362.png,4
Training,fer0006364.png,1
Training,fer0006365.png,1
Training,fer0006366.png,2
Training,fer0006368.png,3
Training,fer0006369.png,1
Training,fer0006370.png,2
Training,fer0006371.png,2
Training,fer0006372.png,3
Training,fer0006373.png,1
Training,fer0006375.png,0
Training,fer0006376.png,2
Training,fer0006377.png,4
Training,fer0006378.png,3
Training,fer0006379.png,1
Training,fer0006380.png,2
Training,fer0006382.png,0
Training,fer0006383.png,3
Training,fer0006384.png,0
Training,fer0006386.png,2
Training,fer0006388.png,1
Training,fer0006390.png,1
Training,fer0006395.png,0
Training,fer0006397.png,2
Training,fer0006398.png,2
Training,fer0006400.png,4
Training,fer0006401.png,1
Training,fer0006402.png,2
Training,fer0006404.png,2
Training,fer0006406.png,2
Training,fer0006407.png,4
Training,fer0006408.png,0
Training,fer0006410.png,0
Training,fer0006411.png,4
Training,fer0006412.png,2
Training,fer0006413.png,4
Training,fer0006414.png,2
Training,fer0006415.png,4
Training,fer0006417.png,1
Training,fer0006418.png,0
Training,fer0006420.png,4
Training,fer0006421.png,3
Training,fer0006422.png,0
Training,fer0006423.png,1
Training,fer0006424.png,1
Training,fer0006426.png,2
Training,fer0006428.png,2
Training,fer0006429.png,4
Training,fer0006432.png,0
Training,fer0006434.png,2
Training,fer0006435.png,0
Training,fer0006436.png,3
Training,fer0006437.png,1
Training,fer0006438.png,2
Training,fer0006439.png,3
Training,fer0006441.png,4
Training,fer0006446.png,0
Training,fer0006448.png,2
Training,fer0006450.png,0
Training,fer0006453.png,0
Training,fer0006455.png,3
Training,fer0006456.png,2
Training,fer0006457.png,4
Training,fer0006458.png,1
Training,fer0006459.png,1
Training,fer0006460.png,0
Training,fer0006461.png,1
Training,fer0006465.png,3
Training,fer0006467.png,0
Training,fer0006469.png,2
Training,fer0006470.png,4
Training,fer0006471.png,3
Training,fer0006472.png,2
Training,fer0006476.png,4
Training,fer0006479.png,4
Training,fer0006480.png,3
Training,fer0006483.png,2
Training,fer0006485.png,0
Training,fer0006489.png,0
Training,fer0006490.png,3
Training,fer0006491.png,0
Training,fer0006492.png,2
Training,fer0006493.png,1
Training,fer0006494.png,2
Training,fer0006496.png,3
Training,fer0006497.png,0
Training,fer0006498.png,4
Training,fer0006499.png,2
Training,fer0006500.png,3
Training,fer0006501.png,4
Training,fer0006502.png,4
Training,fer0006503.png,2
Training,fer0006504.png,2
Training,fer0006505.png,0
Training,fer0006506.png,0
Training,fer0006507.png,0
Training,fer0006509.png,0
Training,fer0006510.png,3
Training,fer0006515.png,3
Training,fer0006516.png,4
Training,fer0006517.png,4
Training,fer0006519.png,2
Training,fer0006522.png,3
Training,fer0006523.png,2
Training,fer0006524.png,2
Training,fer0006528.png,3
Training,fer0006529.png,0
Training,fer0006530.png,3
Training,fer0006531.png,3
Training,fer0006532.png,1
Training,fer0006535.png,0
Training,fer0006536.png,0
Training,fer0006537.png,0
Training,fer0006538.png,0
Training,fer0006539.png,1
Training,fer0006542.png,4
Training,fer0006544.png,3
Training,fer0006545.png,2
Training,fer0006547.png,4
Training,fer0006548.png,2
Training,fer0006549.png,3
Training,fer0006550.png,2
Training,fer0006551.png,2
Training,fer0006553.png,2
Training,fer0006554.png,3
Training,fer0006557.png,0
Training,fer0006558.png,2
Training,fer0006559.png,0
Training,fer0006561.png,2
Training,fer0006562.png,4
Training,fer0006563.png,1
Training,fer0006567.png,4
Training,fer0006568.png,0
Training,fer0006569.png,3
Training,fer0006572.png,1
Training,fer0006574.png,2
Training,fer0006575.png,4
Training,fer0006579.png,0
Training,fer0006581.png,0
Training,fer0006583.png,1
Training,fer0006584.png,2
Training,fer0006587.png,2
Training,fer0006589.png,1
Training,fer0006590.png,1
Training,fer0006591.png,1
Training,fer0006592.png,2
Training,fer0006593.png,1
Training,fer0006596.png,1
Training,fer0006598.png,2
Training,fer0006605.png,0
Training,fer0006609.png,3
Training,fer0006610.png,0
Training,fer0006611.png,1
Training,fer0006612.png,3
Training,fer0006614.png,3
Training,fer0006616.png,0
Training,fer0006617.png,0
Training,fer0006618.png,3
Training,fer0006623.png,3
Training,fer0006626.png,0
Training,fer0006627.png,0
Training,fer0006628.png,4
Training,fer0006629.png,1
Training,fer0006630.png,0
Training,fer0006631.png,3
Training,fer0006633.png,2
Training,fer0006634.png,0
Training,fer0006635.png,4
Training,fer0006636.png,2
Training,fer0006637.png,3
Training,fer0006641.png,2
Training,fer0006642.png,0
Training,fer0006643.png,3
Training,fer0006644.png,2
Training,fer0006645.png,3
Training,fer0006648.png,0
Training,fer0006649.png,1
Training,fer0006651.png,4
Training,fer0006653.png,4
Training,fer0006655.png,2
Training,fer0006656.png,2
Training,fer0006659.png,3
Training,fer0006660.png,0
Training,fer0006663.png,1
Training,fer0006664.png,2
Training,fer0006669.png,0
Training,fer0006673.png,4
Training,fer0006676.png,1
Training,fer0006680.png,0
Training,fer0006681.png,1
Training,fer0006683.png,0
Training,fer0006684.png,2
Training,fer0006686.png,4
Training,fer0006687.png,4
Training,fer0006688.png,0
Training,fer0006689.png,3
Training,fer0006690.png,0
Training,fer0006691.png,3
Training,fer0006692.png,2
Training,fer0006695.png,0
Training,fer0006697.png,2
Training,fer0006700.png,2
Training,fer0006704.png,3
Training,fer0006705.png,0
Training,fer0006706.png,0
Training,fer0006708.png,3
Training,fer0006709.png,2
Training,fer0006710.png,1
Training,fer0006711.png,4
Training,fer0006712.png,0
Training,fer0006713.png,2
Training,fer0006716.png,4
Training,fer0006717.png,4
Training,fer0006720.png,3
Training,fer0006721.png,3
Training,fer0006722.png,0
Training,fer0006724.png,4
Training,fer0006726.png,0
Training,fer0006727.png,1
Training,fer0006728.png,0
Training,fer0006731.png,2
Training,fer0006732.png,2
Training,fer0006733.png,3
Training,fer0006734.png,0
Training,fer0006735.png,3
Training,fer0006736.png,2
Training,fer0006738.png,1
Training,fer0006739.png,2
Training,fer0006741.png,1
Training,fer0006743.png,2
Training,fer0006744.png,1
Training,fer0006745.png,0
Training,fer0006746.png,3
Training,fer0006747.png,3
Training,fer0006748.png,1
Training,fer0006749.png,1
Training,fer0006750.png,4
Training,fer0006751.png,4
Training,fer0006756.png,3
Training,fer0006758.png,2
Training,fer0006759.png,0
Training,fer0006760.png,0
Training,fer0006762.png,4
Training,fer0006763.png,3
Training,fer0006764.png,1
Training,fer0006768.png,1
Training,fer0006770.png,0
Training,fer0006771.png,4
Training,fer0006772.png,1
Training,fer0006774.png,4
Training,fer0006776.png,2
Training,fer0006782.png,2
Training,fer0006784.png,2
Training,fer0006786.png,4
Training,fer0006787.png,3
Training,fer0006788.png,3
Training,fer0006789.png,1
Training,fer0006790.png,1
Training,fer0006791.png,0
Training,fer0006792.png,3
Training,fer0006793.png,0
Training,fer0006794.png,3
Training,fer0006795.png,3
Training,fer0006797.png,4
Training,fer0006798.png,0
Training,fer0006800.png,1
Training,fer0006801.png,0
Training,fer0006802.png,0
Training,fer0006804.png,3
Training,fer0006806.png,0
Training,fer0006807.png,0
Training,fer0006808.png,1
Training,fer0006810.png,3
Training,fer0006812.png,0
Training,fer0006813.png,2
Training,fer0006816.png,1
Training,fer0006817.png,0
Training,fer0006818.png,0
Training,fer0006819.png,2
Training,fer0006821.png,0
Training,fer0006822.png,2
Training,fer0006823.png,0
Training,fer0006826.png,1
Training,fer0006829.png,1
Training,fer0006832.png,2
Training,fer0006833.png,3
Training,fer0006835.png,2
Training,fer0006838.png,4
Training,fer0006839.png,2
Training,fer0006840.png,1
Training,fer0006841.png,3
Training,fer0006843.png,0
Training,fer0006844.png,0
Training,fer0006845.png,3
Training,fer0006847.png,1
Training,fer0006848.png,2
Training,fer0006850.png,1
Training,fer0006852.png,3
Training,fer0006855.png,2
Training,fer0006857.png,4
Training,fer0006860.png,1
Training,fer0006861.png,3
Training,fer0006862.png,2
Training,fer0006863.png,4
Training,fer0006864.png,1
Training,fer0006865.png,1
Training,fer0006866.png,2
Training,fer0006869.png,0
Training,fer0006874.png,3
Training,fer0006875.png,0
Training,fer0006876.png,0
Training,fer0006881.png,0
Training,fer0006882.png,0
Training,fer0006883.png,0
Training,fer0006885.png,0
Training,fer0006887.png,2
Training,fer0006889.png,3
Training,fer0006890.png,1
Training,fer0006893.png,1
Training,fer0006897.png,3
Training,fer0006898.png,0
Training,fer0006901.png,1
Training,fer0006903.png,4
Training,fer0006904.png,2
Training,fer0006905.png,0
Training,fer0006906.png,0
Training,fer0006908.png,4
Training,fer0006909.png,0
Training,fer0006913.png,2
Training,fer0006914.png,4
Training,fer0006916.png,3
Training,fer0006919.png,0
Training,fer0006921.png,2
Training,fer0006923.png,2
Training,fer0006924.png,3
Training,fer0006925.png,3
Training,fer0006926.png,1
Training,fer0006927.png,2
Training,fer0006928.png,3
Training,fer0006929.png,4
Training,fer0006932.png,1
Training,fer0006933.png,4
Training,fer0006934.png,0
Training,fer0006935.png,0
Training,fer0006936.png,1
Training,fer0006937.png,4
Training,fer0006940.png,4
Training,fer0006941.png,0
Training,fer0006943.png,0
Training,fer0006944.png,0
Training,fer0006947.png,1
Training,fer0006948.png,2
Training,fer0006949.png,3
Training,fer0006950.png,0
Training,fer0006951.png,2
Training,fer0006954.png,0
Training,fer0006958.png,2
Training,fer0006959.png,1
Training,fer0006961.png,1
Training,fer0006963.png,0
Training,fer0006965.png,0
Training,fer0006966.png,3
Training,fer0006968.png,0
Training,fer0006969.png,3
Training,fer0006970.png,1
Training,fer0006971.png,1
Training,fer0006972.png,4
Training,fer0006974.png,1
Training,fer0006975.png,1
Training,fer0006977.png,3
Training,fer0006978.png,1
Training,fer0006979.png,3
Training,fer0006980.png,1
Training,fer0006981.png,2
Training,fer0006983.png,3
Training,fer0006986.png,3
Training,fer0006987.png,2
Training,fer0006988.png,3
Training,fer0006989.png,3
Training,fer0006992.png,3
Training,fer0006995.png,3
Training,fer0006996.png,0
Training,fer0006997.png,1
Training,fer0006999.png,1
Training,fer0007002.png,1
Training,fer0007004.png,4
Training,fer0007005.png,1
Training,fer0007008.png,1
Training,fer0007009.png,2
Training,fer0007012.png,3
Training,fer0007015.png,3
Training,fer0007019.png,2
Training,fer0007023.png,2
Training,fer0007024.png,3
Training,fer0007025.png,2
Training,fer0007027.png,1
Training,fer0007031.png,4
Training,fer0007033.png,3
Training,fer0007034.png,0
Training,fer0007036.png,2
Training,fer0007038.png,3
Training,fer0007041.png,4
Training,fer0007042.png,4
Training,fer0007045.png,2
Training,fer0007046.png,2
Training,fer0007048.png,3
Training,fer0007049.png,0
Training,fer0007052.png,4
Training,fer0007053.png,3
Training,fer0007054.png,2
Training,fer0007056.png,0
Training,fer0007057.png,0
Training,fer0007058.png,2
Training,fer0007059.png,2
Training,fer0007061.png,2
Training,fer0007066.png,3
Training,fer0007067.png,4
Training,fer0007068.png,2
Training,fer0007069.png,3
Training,fer0007070.png,3
Training,fer0007071.png,3
Training,fer0007072.png,3
Training,fer0007073.png,3
Training,fer0007074.png,0
Training,fer0007078.png,4
Training,fer0007080.png,0
Training,fer0007082.png,2
Training,fer0007083.png,0
Training,fer0007085.png,1
Training,fer0007089.png,0
Training,fer0007091.png,0
Training,fer0007093.png,0
Training,fer0007095.png,0
Training,fer0007097.png,1
Training,fer0007098.png,0
Training,fer0007100.png,3
Training,fer0007101.png,1
Training,fer0007102.png,2
Training,fer0007103.png,0
Training,fer0007104.png,3
Training,fer0007108.png,1
Training,fer0007118.png,2
Training,fer0007119.png,4
Training,fer0007124.png,2
Training,fer0007126.png,1
Training,fer0007127.png,0
Training,fer0007129.png,3
Training,fer0007131.png,3
Training,fer0007132.png,1
Training,fer0007135.png,4
Training,fer0007137.png,1
Training,fer0007138.png,2
Training,fer0007139.png,1
Training,fer0007140.png,1
Training,fer0007142.png,3
Training,fer0007144.png,1
Training,fer0007145.png,0
Training,fer0007149.png,2
Training,fer0007150.png,0
Training,fer0007151.png,1
Training,fer0007154.png,0
Training,fer0007156.png,1
Training,fer0007157.png,3
Training,fer0007158.png,4
Training,fer0007160.png,2
Training,fer0007161.png,4
Training,fer0007162.png,1
Training,fer0007163.png,0
Training,fer0007165.png,1
Training,fer0007166.png,2
Training,fer0007167.png,1
Training,fer0007171.png,4
Training,fer0007172.png,1
Training,fer0007173.png,4
Training,fer0007174.png,1
Training,fer0007180.png,1
Training,fer0007181.png,4
Training,fer0007186.png,1
Training,fer0007187.png,2
Training,fer0007188.png,2
Training,fer0007189.png,3
Training,fer0007192.png,0
Training,fer0007195.png,2
Training,fer0007196.png,3
Training,fer0007197.png,2
Training,fer0007200.png,4
Training,fer0007201.png,1
Training,fer0007203.png,4
Training,fer0007204.png,0
Training,fer0007205.png,2
Training,fer0007207.png,1
Training,fer0007208.png,4
Training,fer0007209.png,3
Training,fer0007212.png,3
Training,fer0007214.png,2
Training,fer0007215.png,1
Training,fer0007216.png,0
Training,fer0007218.png,1
Training,fer0007219.png,3
Training,fer0007221.png,3
Training,fer0007222.png,0
Training,fer0007225.png,4
Training,fer0007226.png,1
Training,fer0007227.png,3
Training,fer0007228.png,1
Training,fer0007229.png,1
Training,fer0007230.png,0
Training,fer0007231.png,4
Training,fer0007232.png,4
Training,fer0007233.png,3
Training,fer0007234.png,2
Training,fer0007236.png,3
Training,fer0007237.png,3
Training,fer0007240.png,2
Training,fer0007241.png,4
Training,fer0007242.png,0
Training,fer0007243.png,3
Training,fer0007244.png,0
Training,fer0007245.png,0
Training,fer0007246.png,2
Training,fer0007248.png,0
Training,fer0007249.png,1
Training,fer0007251.png,4
Training,fer0007252.png,0
Training,fer0007254.png,3
Training,fer0007256.png,1
Training,fer0007258.png,0
Training,fer0007259.png,3
Training,fer0007261.png,1
Training,fer0007262.png,0
Training,fer0007265.png,0
Training,fer0007266.png,3
Training,fer0007268.png,4
Training,fer0007269.png,2
Training,fer0007270.png,2
Training,fer0007271.png,3
Training,fer0007272.png,3
Training,fer0007274.png,1
Training,fer0007275.png,4
Training,fer0007276.png,1
Training,fer0007277.png,2
Training,fer0007280.png,0
Training,fer0007281.png,0
Training,fer0007283.png,1
Training,fer0007284.png,4
Training,fer0007285.png,3
Training,fer0007286.png,2
Training,fer0007288.png,0
Training,fer0007290.png,3
Training,fer0007291.png,1
Training,fer0007292.png,2
Training,fer0007293.png,2
Training,fer0007294.png,3
Training,fer0007295.png,1
Training,fer0007296.png,0
Training,fer0007299.png,2
Training,fer0007301.png,3
Training,fer0007305.png,3
Training,fer0007306.png,0
Training,fer0007308.png,0
Training,fer0007309.png,3
Training,fer0007311.png,4
Training,fer0007312.png,4
Training,fer0007313.png,2
Training,fer0007314.png,1
Training,fer0007315.png,3
Training,fer0007317.png,1
Training,fer0007321.png,3
Training,fer0007322.png,1
Training,fer0007327.png,1
Training,fer0007329.png,1
Training,fer0007330.png,0
Training,fer0007331.png,2
Training,fer0007333.png,3
Training,fer0007334.png,2
Training,fer0007335.png,3
Training,fer0007336.png,2
Training,fer0007338.png,2
Training,fer0007342.png,2
Training,fer0007343.png,3
Training,fer0007344.png,4
Training,fer0007346.png,4
Training,fer0007347.png,4
Training,fer0007348.png,2
Training,fer0007354.png,4
Training,fer0007355.png,3
Training,fer0007356.png,2
Training,fer0007357.png,3
Training,fer0007359.png,0
Training,fer0007360.png,0
Training,fer0007361.png,4
Training,fer0007362.png,3
Training,fer0007365.png,2
Training,fer0007367.png,1
Training,fer0007368.png,0
Training,fer0007369.png,3
Training,fer0007370.png,3
Training,fer0007371.png,0
Training,fer0007372.png,2
Training,fer0007376.png,1
Training,fer0007380.png,0
Training,fer0007381.png,0
Training,fer0007384.png,3
Training,fer0007385.png,1
Training,fer0007388.png,0
Training,fer0007389.png,4
Training,fer0007392.png,0
Training,fer0007393.png,0
Training,fer0007394.png,1
Training,fer0007396.png,3
Training,fer0007398.png,0
Training,fer0007399.png,0
Training,fer0007402.png,4
Training,fer0007403.png,2
Training,fer0007404.png,2
Training,fer0007405.png,1
Training,fer0007407.png,0
Training,fer0007408.png,2
Training,fer0007409.png,2
Training,fer0007410.png,2
Training,fer0007411.png,1
